STATION,NAME,DATE,Month,Day,Year,Season,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TDIFF
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/21/1950,10,21,1950,Fall,0,0,0,,73,66,7
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/22/1950,10,22,1950,Fall,0.04,0,0,,76,64,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/23/1950,10,23,1950,Fall,0,0,0,,83,68,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/24/1950,10,24,1950,Fall,0.97,0,0,,78,62,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/25/1950,10,25,1950,Fall,0,0,0,,66,58,8
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/26/1950,10,26,1950,Fall,,0,0,,72,53,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/27/1950,10,27,1950,Fall,,0,0,,69,49,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/28/1950,10,28,1950,Fall,0,0,0,,77,50,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/29/1950,10,29,1950,Fall,0,0,0,,79,54,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/30/1950,10,30,1950,Fall,0,0,0,,84,53,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/31/1950,10,31,1950,Fall,0,0,0,,84,58,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/1/1950,11,1,1950,Fall,0,0,0,,86,58,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/2/1950,11,2,1950,Fall,0,0,0,,83,65,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/3/1950,11,3,1950,Fall,0,0,0,,83,64,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/4/1950,11,4,1950,Fall,0.1,0,0,,82,49,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/5/1950,11,5,1950,Fall,0,0,0,,54,37,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/6/1950,11,6,1950,Fall,0,0,0,,65,36,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/7/1950,11,7,1950,Fall,0,0,0,,71,39,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/8/1950,11,8,1950,Fall,0,0,0,,79,44,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/9/1950,11,9,1950,Fall,0,0,0,,78,50,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/10/1950,11,10,1950,Fall,0,0,0,,83,57,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/11/1950,11,11,1950,Fall,0.03,0,0,,66,41,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/12/1950,11,12,1950,Fall,0.37,0,0,,50,38,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/13/1950,11,13,1950,Fall,0,0,0,,61,34,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/14/1950,11,14,1950,Fall,0,0,0,,65,37,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/15/1950,11,15,1950,Fall,0,0,0,,72,44,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/16/1950,11,16,1950,Fall,0,0,0,,77,48,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/17/1950,11,17,1950,Fall,0.03,0,0,,64,42,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/18/1950,11,18,1950,Fall,0,0,0,,58,34,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/19/1950,11,19,1950,Fall,0,0,0,,65,33,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/20/1950,11,20,1950,Fall,0.02,0,0,,76,51,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/21/1950,11,21,1950,Fall,0,0,0,,60,32,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/22/1950,11,22,1950,Fall,0,0,0,,62,30,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/23/1950,11,23,1950,Fall,0,0,0,,68,37,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/24/1950,11,24,1950,Fall,1.27,0,0,,71,33,38
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/25/1950,11,25,1950,Fall,0.04,0,0,,52,21,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/26/1950,11,26,1950,Fall,0,0,0,,43,16,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/27/1950,11,27,1950,Fall,0,0,0,,47,34,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/28/1950,11,28,1950,Fall,0,0,0,,47,29,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/29/1950,11,29,1950,Fall,0,0,0,,45,28,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/30/1950,11,30,1950,Fall,0,0,0,,58,32,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/1/1950,12,1,1950,Fall,0,0,0,,62,31,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/2/1950,12,2,1950,Fall,0,0,0,,73,37,36
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/3/1950,12,3,1950,Fall,0.2,0,0,,73,59,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/4/1950,12,4,1950,Fall,0.28,0,0,,65,37,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/5/1950,12,5,1950,Fall,0,0,0,,50,34,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/6/1950,12,6,1950,Fall,0,0,0,,57,33,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/7/1950,12,7,1950,Fall,0.67,0,0,,69,43,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/8/1950,12,8,1950,Fall,0,0,0,,49,34,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/9/1950,12,9,1950,Fall,0.05,0,0,,49,33,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/10/1950,12,10,1950,Fall,0.13,0,0,,49,37,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/11/1950,12,11,1950,Fall,0,,,,45,32,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/12/1950,12,12,1950,Fall,0,,,,45,29,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/13/1950,12,13,1950,Fall,0,,,,46,26,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/14/1950,12,14,1950,Fall,0.02,,,,48,29,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/15/1950,12,15,1950,Fall,0,,,,49,33,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/16/1950,12,16,1950,Fall,0,0,0,,49,29,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/17/1950,12,17,1950,Fall,0,0,0,,47,26,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/18/1950,12,18,1950,Fall,0,0,0,,37,25,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/19/1950,12,19,1950,Fall,0,0,0,,42,19,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/20/1950,12,20,1950,Fall,0,0,0,,41,26,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/21/1951,9,21,1951,Fall,0,0,0,,87,62,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/22/1951,9,22,1951,Fall,0,0,0,,86,67,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/23/1951,9,23,1951,Fall,0,0,0,,88,71,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/24/1951,9,24,1951,Fall,0,0,0,,87,69,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/25/1951,9,25,1951,Fall,0,0,0,,85,65,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/26/1951,9,26,1951,Fall,0,0,0,,87,68,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/27/1951,9,27,1951,Fall,0.84,0,0,,83,70,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/28/1951,9,28,1951,Fall,0,0,0,,86,69,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/29/1951,9,29,1951,Fall,0,0,0,,70,57,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/30/1951,9,30,1951,Fall,0,0,0,,79,52,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/1/1951,10,1,1951,Fall,0,0,0,,82,59,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/2/1951,10,2,1951,Fall,0,0,0,,82,65,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/3/1951,10,3,1951,Fall,0.02,0,0,,76,70,6
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/4/1951,10,4,1951,Fall,0.06,0,0,,76,68,8
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/5/1951,10,5,1951,Fall,0,0,0,,92,66,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/6/1951,10,6,1951,Fall,0,0,0,,93,67,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/7/1951,10,7,1951,Fall,0,0,0,,88,74,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/8/1951,10,8,1951,Fall,0,0,0,,79,60,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/9/1951,10,9,1951,Fall,0.58,0,0,,61,54,7
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/10/1951,10,10,1951,Fall,0.81,0,0,,57,51,6
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/11/1951,10,11,1951,Fall,0,0,0,,63,49,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/12/1951,10,12,1951,Fall,0,0,0,,71,45,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/13/1951,10,13,1951,Fall,0,0,0,,74,49,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/14/1951,10,14,1951,Fall,0.03,0,0,,75,59,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/15/1951,10,15,1951,Fall,0,0,0,,77,64,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/16/1951,10,16,1951,Fall,0,0,0,,78,64,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/17/1951,10,17,1951,Fall,0,0,0,,78,63,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/18/1951,10,18,1951,Fall,0.08,0,0,,70,63,7
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/19/1951,10,19,1951,Fall,0,0,0,,74,62,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/20/1951,10,20,1951,Fall,0,0,0,,77,60,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/21/1951,10,21,1951,Fall,0,0,0,,79,59,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/22/1951,10,22,1951,Fall,0,0,0,,79,62,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/23/1951,10,23,1951,Fall,0,0,0,,80,57,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/24/1951,10,24,1951,Fall,0.52,0,0,,80,65,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/25/1951,10,25,1951,Fall,0,0,0,,76,58,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/26/1951,10,26,1951,Fall,0,0,0,,73,52,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/27/1951,10,27,1951,Fall,0,0,0,,80,52,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/28/1951,10,28,1951,Fall,0.01,0,0,,77,66,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/29/1951,10,29,1951,Fall,0,0,0,,69,54,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/30/1951,10,30,1951,Fall,0,0,0,,74,53,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/31/1951,10,31,1951,Fall,0,0,0,,82,60,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/1/1951,11,1,1951,Fall,0.01,0,0,,80,58,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/2/1951,11,2,1951,Fall,1.11,0,0,,66,52,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/3/1951,11,3,1951,Fall,1.07,0,0,,72,37,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/4/1951,11,4,1951,Fall,0,0,0,,58,36,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/5/1951,11,5,1951,Fall,0,0,0,,63,37,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/6/1951,11,6,1951,Fall,4.06,0,0,,67,45,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/7/1951,11,7,1951,Fall,0.36,0,0,,72,45,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/8/1951,11,8,1951,Fall,0,0,0,,52,36,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/9/1951,11,9,1951,Fall,0,0,0,,58,32,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/10/1951,11,10,1951,Fall,0,0,0,,67,39,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/11/1951,11,11,1951,Fall,0,0,0,,72,46,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/12/1951,11,12,1951,Fall,0,0,0,,69,45,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/13/1951,11,13,1951,Fall,0.01,0,0,,77,55,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/14/1951,11,14,1951,Fall,0.06,0,0,,77,63,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/15/1951,11,15,1951,Fall,0,0,0,,78,63,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/16/1951,11,16,1951,Fall,0.17,0,0,,75,66,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/17/1951,11,17,1951,Fall,0,0,0,,67,36,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/18/1951,11,18,1951,Fall,0,0,0,,46,30,16
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/19/1951,11,19,1951,Fall,0,0,0,,41,27,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/20/1951,11,20,1951,Fall,0,0,0,,43,22,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/21/1951,11,21,1951,Fall,0,0,0,,50,23,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/22/1951,11,22,1951,Fall,0,0,0,,64,27,37
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/23/1951,11,23,1951,Fall,0,0,0,,74,42,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/24/1951,11,24,1951,Fall,0,0,0,,75,50,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/25/1951,11,25,1951,Fall,0,0,0,,59,45,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/26/1951,11,26,1951,Fall,0,0,0,,70,43,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/27/1951,11,27,1951,Fall,0,0,0,,52,39,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/28/1951,11,28,1951,Fall,0.19,0,0,,44,39,5
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/29/1951,11,29,1951,Fall,0.06,0,0,,56,38,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/30/1951,11,30,1951,Fall,0,0,0,,59,32,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/1/1951,12,1,1951,Fall,0,0,0,,63,31,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/2/1951,12,2,1951,Fall,0,0,0,,70,39,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/3/1951,12,3,1951,Fall,0,0,0,,70,47,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/4/1951,12,4,1951,Fall,1.47,0,0,,69,52,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/5/1951,12,5,1951,Fall,0,0,0,,71,53,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/6/1951,12,6,1951,Fall,0,0,0,,74,51,23
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/7/1951,12,7,1951,Fall,0,0,0,,79,59,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/8/1951,12,8,1951,Fall,0,0,0,,78,60,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/9/1951,12,9,1951,Fall,0,0,0,,78,60,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/10/1951,12,10,1951,Fall,0,0,0,,67,45,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/11/1951,12,11,1951,Fall,0.33,0,0,,50,41,9
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/12/1951,12,12,1951,Fall,0,0,0,,52,35,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/13/1951,12,13,1951,Fall,0,0,0,,55,35,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/14/1951,12,14,1951,Fall,0,0,0,,66,34,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/15/1951,12,15,1951,Fall,0.41,0,0,,69,31,38
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/16/1951,12,16,1951,Fall,0,0,0,,34,21,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/17/1951,12,17,1951,Fall,0,0,0,,44,19,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/18/1951,12,18,1951,Fall,0.27,0,0,,65,32,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/19/1951,12,19,1951,Fall,0,0,0,,43,29,14
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",12/20/1951,12,20,1951,Fall,0.77,0,0,,67,29,38
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/21/1952,9,21,1952,Fall,0.2,0,0,,83,72,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/22/1952,9,22,1952,Fall,3.97,0,0,,72,66,6
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/23/1952,9,23,1952,Fall,0,0,0,,76,59,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/24/1952,9,24,1952,Fall,0.01,0,0,,73,61,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/25/1952,9,25,1952,Fall,0,0,0,,73,63,10
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/26/1952,9,26,1952,Fall,0,0,0,,80,63,17
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/27/1952,9,27,1952,Fall,0,0,0,,85,54,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/28/1952,9,28,1952,Fall,0,0,0,,80,56,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/29/1952,9,29,1952,Fall,0,0,0,,82,60,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",9/30/1952,9,30,1952,Fall,0,0,0,,85,60,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/1/1952,10,1,1952,Fall,0,0,0,,86,59,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/2/1952,10,2,1952,Fall,0,0,0,,85,61,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/3/1952,10,3,1952,Fall,0,0,0,,71,52,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/4/1952,10,4,1952,Fall,0,0,0,,73,45,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/5/1952,10,5,1952,Fall,0,0,0,,80,48,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/6/1952,10,6,1952,Fall,0,0,0,,85,59,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/7/1952,10,7,1952,Fall,0,0,0,,77,57,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/8/1952,10,8,1952,Fall,1.33,0,0,,61,54,7
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/9/1952,10,9,1952,Fall,0.74,0,0,,65,58,7
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/10/1952,10,10,1952,Fall,0,0,0,,68,58,10
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/11/1952,10,11,1952,Fall,0,0,0,,60,55,5
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/12/1952,10,12,1952,Fall,0,0,0,,62,52,10
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/13/1952,10,13,1952,Fall,0,0,0,,77,50,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/14/1952,10,14,1952,Fall,0,0,0,,79,54,25
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/15/1952,10,15,1952,Fall,1.08,0,0,,78,67,11
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/16/1952,10,16,1952,Fall,0,0,0,,79,61,18
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/17/1952,10,17,1952,Fall,0,0,0,,68,56,12
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/18/1952,10,18,1952,Fall,0,0,0,,75,53,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/19/1952,10,19,1952,Fall,0,0,0,,76,55,21
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/20/1952,10,20,1952,Fall,0,0,0,,65,39,26
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/21/1952,10,21,1952,Fall,0,0,0,,50,35,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/22/1952,10,22,1952,Fall,0,0,0,,67,34,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/23/1952,10,23,1952,Fall,0,0,0,,74,39,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/24/1952,10,24,1952,Fall,0,0,0,,76,41,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/25/1952,10,25,1952,Fall,0,0,0,,75,44,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/26/1952,10,26,1952,Fall,0,0,0,,72,48,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/27/1952,10,27,1952,Fall,0,0,0,,76,49,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/28/1952,10,28,1952,Fall,0,0,0,,77,48,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/29/1952,10,29,1952,Fall,0,0,0,,54,35,19
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/30/1952,10,30,1952,Fall,0,0,0,,62,30,32
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",10/31/1952,10,31,1952,Fall,0,0,0,,71,35,36
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/1/1952,11,1,1952,Fall,0,0,0,,75,42,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/2/1952,11,2,1952,Fall,0,0,0,,77,47,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/3/1952,11,3,1952,Fall,0,0,0,,79,46,33
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/4/1952,11,4,1952,Fall,0,0,0,,59,37,22
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/5/1952,11,5,1952,Fall,0,0,0,,68,33,35
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/6/1952,11,6,1952,Fall,0,0,0,,64,49,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/7/1952,11,7,1952,Fall,0,0,0,,62,33,29
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/8/1952,11,8,1952,Fall,0,0,0,,63,29,34
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/9/1952,11,9,1952,Fall,0,0,0,,72,41,31
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/10/1952,11,10,1952,Fall,1.01,0,0,,70,55,15
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/11/1952,11,11,1952,Fall,0.41,0,0,,55,48,7
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/12/1952,11,12,1952,Fall,0,0,0,,60,40,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/13/1952,11,13,1952,Fall,0,0,0,,65,35,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/14/1952,11,14,1952,Fall,0,0,0,,71,44,27
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/15/1952,11,15,1952,Fall,0.67,0,0,,73,53,20
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/16/1952,11,16,1952,Fall,0,0,0,,75,47,28
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/17/1952,11,17,1952,Fall,0,0,0,,75,45,30
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/18/1952,11,18,1952,Fall,0,0,0,,73,49,24
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/19/1952,11,19,1952,Fall,0.02,0,0,,72,59,13
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",11/20/1952,11,20,1952,Fall,2.19,0,0,,70,61,9
